
D:\Program Files\3rd\cmder
$ QFlog.py -p COM36 VIEW_LOGS
2021-09-04 00:12:17,811 QFLOG INFO     : Enabling logging
2021-09-04 00:12:43,167 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:44,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:45,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:46,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:47,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:48,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:49,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:50,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:51,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:52,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:53,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:54,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:55,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:56,167 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:57,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:58,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:12:59,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:00,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:01,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:02,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:03,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:04,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:05,171 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:06,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:07,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:08,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:09,171 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:10,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:11,171 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:12,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:13,167 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:14,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:15,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:16,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:17,170 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:18,168 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:19,173 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:22,140 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:22,148 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:22,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:23,220 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:24,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:25,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:26,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:27,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:28,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:29,220 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:30,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:31,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:32,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:33,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:34,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:35,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:36,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:37,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:38,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:39,220 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:40,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:41,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:42,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:43,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:44,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:45,246 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:46,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:47,323 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:48,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:49,220 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:50,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:51,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:52,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:53,219 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:54,217 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:55,220 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:56,213 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:57,213 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:58,214 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:13:59,210 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:14:00,213 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:14:01,213 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,161401.00,2239.45544,N,11402.04688,E,1,04,1.8,135.4,M,-2.2,M,,*76
2021-09-04 00:14:01,221 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114020468 lat:22394554
2021-09-04 00:14:01,221 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114034113 E lat:22657589 N valid:1
2021-09-04 00:14:01,230 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:14:01,230 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:14:01
2021-09-04 00:14:01,237 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65759
2021-09-04 00:14:01,237 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3411
2021-09-04 00:14:01,246 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 133.11
2021-09-04 00:14:01,246 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 135.40
2021-09-04 00:14:01,253 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:14:01,253 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
2021-09-04 00:14:01,263 QFLOG INFO     : [LOG]: [log_location,354] NWY ACCURACY: 48.12
2021-09-04 00:14:01,263 QFLOG INFO     : [LOG]: [log_location,362] NWY VERTICAL ACCURACY: 98.3
2021-09-04 00:14:01,263 QFLOG INFO     : [LOG]: [log_location,370] NWY SPEED ACCURACY: 0.21
