
D:\Program Files\3rd\cmder
$ QFlog.py -p COM36 VIEW_LOGS
2021-09-04 00:40:01,336 QFLOG INFO     : Enabling logging
2021-09-04 00:41:03,256 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:04,256 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:05,257 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:06,257 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:07,257 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:08,257 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:09,243 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:10,257 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:11,259 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:12,259 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:13,259 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:14,259 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:17,259 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:17,259 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:17,634 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:18,634 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,,,,,,0,,,,,,,,*66
2021-09-04 00:41:19,634 QFLOG INFO     : [LOG]: [test_loc_gnss_nmea_cb,463] $GPGGA,164119.00,2239.13350,N,11402.34004,E,1,04,1.6,44.0,M,-2.2,M,,*43
2021-09-04 00:41:19,634 QFLOG INFO     : [LOG]: [parse_gnss_nmea,276] ori lng:114023400 lat:22391335
2021-09-04 00:41:19,634 QFLOG INFO     : [LOG]: [parse_gnss_nmea,304] after lng:114039000 E lat:22652224 N valid:1
2021-09-04 00:41:19,651 QFLOG INFO     : [LOG]: [test_loc_tracking_cb,388] test_loc_tracking_cb
2021-09-04 00:41:19,651 QFLOG INFO     : [LOG]: [log_location,314] NWY Time(HH:MM:SS): 16:41:19
2021-09-04 00:41:19,651 QFLOG INFO     : [LOG]: [log_location,318] NWY LATITUDE: 22.65222
2021-09-04 00:41:19,651 QFLOG INFO     : [LOG]: [log_location,320] NWY LONGITUDE: 114.3900
2021-09-04 00:41:19,665 QFLOG INFO     : [LOG]: [log_location,328] NWY ALTITUDE: 41.75
2021-09-04 00:41:19,665 QFLOG INFO     : [LOG]: [log_location,330] NWY ALTITUDE MSL: 44.1
2021-09-04 00:41:19,665 QFLOG INFO     : [LOG]: [log_location,338] NWY SPEED: 0.0
2021-09-04 00:41:19,665 QFLOG INFO     : [LOG]: [log_location,349] NWY Bearing is not provided
